n,m,l,S,nonlinear_gain,linearity_score,mse_full,mse_linear,gain_mean,gain_std,steps_used,steps_mean,converged,n_converged,n_seeds,n_runs
32,4,1,0.85,1.134597482632671e-06,1.0,0.0328335352241992,0.0328335724771022,2.5824707198093423e-07,3.8666514753258274e-07,10001,18571.571428571428,True,1,7,2
32,4,1,0.9,1.7498621218692278e-07,1.0,0.021289037540555,0.0212890412658453,-2.336227668463055e-08,6.536075209029923e-07,20000,18571.571428571428,False,1,7,2
32,4,1,0.95,1.0496748927835142e-06,1.0,0.009759713895618916,0.009759724140167236,-2.7092010717361905e-07,1.4505025270819916e-06,20000,18571.571428571428,False,1,7,2
32,4,2,0.85,0.7697798013687134,0.7285245060920715,0.02063731849193573,0.08964167535305023,0.7035030028859123,0.16498412623915185,40001,32876.24590163935,True,56,61,4
32,4,2,0.9,0.7026189565658569,0.697519063949585,0.010732648894190788,0.036090586334466934,0.7193380849702018,0.1445895439460414,40001,39167.666666666664,False,15,21,2
32,4,2,0.95,0.5493355989456177,0.8440731763839722,0.004626027308404446,0.010264918208122253,0.5462825180173995,0.13509893121092845,56568,55181.63063063063,True,104,111,7
32,4,3,0.85,0.7735174894332886,0.6219888925552368,0.013374815694987774,0.05905456840991974,0.7739978548019163,0.06512261017685606,16970,49587.77419354839,True,24,31,3
32,4,3,0.9,0.9361395239830017,0.7358179092407227,0.009091600775718689,0.14236688613891602,0.8208937872023809,0.14497130071041173,50001,48572.42857142857,True,15,21,2
32,4,3,0.95,0.7161006331443787,0.760821521282196,0.003571923589333892,0.01258168090134859,0.6429899959610059,0.1580732274484119,16970,65790.03846153847,True,46,52,5
32,4,4,0.85,0.9001249074935913,0.5178465247154236,0.010023094713687897,0.10035637021064758,0.7982710631011607,0.09869170502954136,101823,72995.89010989011,True,175,182,9
32,4,4,0.9,0.9259783029556274,0.7841211557388306,0.005091604311019182,0.0687854215502739,0.8259771183826202,0.10054326775866268,101823,74843.32558139534,True,167,172,8
32,4,4,0.95,0.8568973541259766,0.8047221302986145,0.002898905426263809,0.020257584750652313,0.44123735965466965,0.24611802806894506,16970,68207.4705882353,True,46,51,4
32,8,1,0.85,1.5365637864306336e-06,1.0,0.021819820627570152,0.02181985415518284,4.193326889532857e-07,8.240538921527752e-07,20000,18571.571428571428,False,1,7,2
32,8,1,0.9,4.34404682891909e-06,1.0,0.012220198288559914,0.012220251373946667,5.376955657863749e-07,1.8813960839006427e-06,20000,18571.571428571428,False,1,7,2
32,8,1,0.95,3.3220721888937987e-06,1.0,0.003924791235476732,0.003924804273992777,2.889281794133629e-07,1.8303680381095616e-06,20000,18571.571428571428,False,1,7,2
32,8,2,0.85,0.9896137118339539,0.8023163080215454,0.009770853444933891,0.9407451748847961,0.9528211344068296,0.06975909710482069,33941,44875.14953271028,True,106,107,7
32,8,2,0.9,0.9837974905967712,0.8302395343780518,0.0047402698546648026,0.2925637662410736,0.969581282353616,0.0317653374058178,33941,43892.08108108108,True,110,111,7
32,8,2,0.95,0.9782155752182007,0.8852146863937378,0.001497020130045712,0.06872014701366425,0.802500126676427,0.16290167985036416,56568,54674.88888888889,True,68,72,6
32,8,3,0.85,0.9963168501853943,0.7507438659667969,0.006481857039034367,1.759861946105957,0.9126191450392499,0.09604151383990432,33941,43844.44117647059,True,65,68,6
32,8,3,0.9,0.997195839881897,0.8207733035087585,0.002573216799646616,0.9176293015480042,0.8136922843599071,0.22805494067992219,33941,42247.25,True,69,72,6
32,8,3,0.95,0.9373100996017456,0.8811563849449158,0.0011277992743998766,0.017990270629525185,0.2854206721151513,0.3409175327243745,56568,71839.75,True,29,32,4
32,8,4,0.85,0.9500457048416138,0.7837066650390625,0.004631398245692253,0.09271294623613358,0.6272678479333135,0.36537469678382195,33941,51969.44117647059,True,66,68,6
32,8,4,0.9,0.9913415908813477,0.8079615235328674,0.002068091416731477,0.23885515332221985,0.5528419482554315,0.4351053504531564,33941,47364.23684210526,True,72,76,7
32,8,4,0.95,0.9329180826875826,0.8582209667268366,0.0006021535955369473,0.008976531215012074,0.12290430079283023,0.2943734771317124,16970,56368.11111111111,True,31,36,5
32,16,1,0.85,1.729782752590836e-06,1.0,0.0034996122121810913,0.0034996182657778263,-4.824677830583823e-07,1.3538449792923077e-06,20000,18571.571428571428,False,1,7,2
32,16,1,0.9,3.73502359707345e-07,1.0,0.0012467320775613,0.0012467325432226,2.997927513856017e-07,1.4848792067510784e-06,10001,18571.571428571428,True,1,7,2
32,16,1,0.95,8.482941211696016e-07,1.0,0.00022299606644082814,0.0002229962556157261,3.4859487893105066e-07,2.4880963858858587e-06,20000,18571.571428571428,False,1,7,2
32,16,2,0.85,0.5614382028579712,0.9784416556358337,0.0031231441535055637,0.0071213445626199245,0.10504966815412647,0.1591249895921214,112501,64431.833333333336,True,69,72,6
32,16,2,0.9,0.9649435788262409,0.9127218412145831,0.000575970218051225,0.01643008179962635,0.2351032237365461,0.2559324590015822,16970,61966.73684210526,True,74,76,7
32,16,2,0.95,0.8663040823379116,0.9589833302575896,0.00011607895430643111,0.0008682959014549851,0.2488481422190417,0.2060088413791056,16970,62558.84210526316,True,73,76,7
32,16,3,0.85,0.8535651564598083,0.918254554271698,0.0028667771257460117,0.01957719959318638,0.5474059183616191,0.19207096992359754,56568,76013.59375,True,25,32,4
32,16,3,0.9,0.970214455986461,0.8765429274907031,0.00022226352302823216,0.007462453097105026,0.3633354484368716,0.29695038925343553,16970,68784.66666666667,True,29,36,5
32,16,3,0.95,0.9712321162223816,0.9360470771789551,2.7512909582583234e-05,0.0009567136294208467,0.2566266554531081,0.3900334582855373,33941,38314.708333333336,True,92,96,6
32,16,4,0.85,0.8577279385204589,0.8985944220117996,0.0025613256730139256,0.01800307258963585,0.18708510039899112,0.23847729548777122,16970,55673.666666666664,True,31,36,5
32,16,4,0.9,0.9787268462746498,0.8836530214173052,0.00013630979810841382,0.006408057175576687,0.1314664288076543,0.3002695959231002,16970,50395.88888888889,True,32,36,5
